CUSTOMER_ID,AGE,GENDER,INCOME_BRACKET,EMPLOYMENT_STATUS,CITY,CREDIT_SCORE,LOAN_HISTORY,CREDIT_UTILIZATION,SAVINGS_ACCOUNT,CREDIT_CARD,LOAN_TYPE,LOAN_AMOUNT,INSURANCE,FD_INVESTMENT,NET_BANKING_USAGE,MOBILE_APP_USAGE,COMPLAINTS_RAISED,RESPONSE_TO_OFFERS,CHURN_FLAG,AVG_MONTHLY_INCOME,AVG_MONTHLY_EXPENSE,AVG_RETAIL_SPEND,AVG_TRAVEL_SPEND,AVG_BILLS_SPEND,DELINQUENCY_COUNT_12M,TOTAL_OVERDUE_DAYS_12M,OVER_BUDGET_RATIO,DEFAULT_FLAG,CREDITSCORE_BAND
CUST0611,36,Male,3-6 LPA,Salaried,Chennai,618,1-2 Loans,12.96,1,0,,0,0,0,12,21,2,Ignored,0,42321.1725,30841.84833333,10339.40166667,3889.77166667,16612.67583333,0,0,0.0,0,580-650
CUST0612,25,Female,6-10 LPA,Salaried,Kolkata,824,1-2 Loans,48.11,1,1,Personal Loan,518575,0,0,9,14,0,Ignored,0,59958.39,42589.9225,12986.37916667,5968.7675,23634.7775,3,35,0.0,0,750+
CUST0613,55,Female,6-10 LPA,Self-Employed,Bengaluru,656,6+ Loans,21.76,1,0,,0,0,0,9,13,0,Accepted,0,86383.84166667,58448.1825,20520.4175,10317.3275,27610.44,3,85,0.0,0,650-700
CUST0614,32,Male,6-10 LPA,Salaried,Mumbai,821,3-5 Loans,15.25,1,0,Home Loan,2894170,0,0,5,16,1,Ignored,0,59619.05666667,39276.36083333,14613.8175,7754.84666667,16907.69583333,1,15,0.0,1,750+
CUST0615,45,Female,6-10 LPA,Salaried,Pune,611,No Loans,19.02,1,1,,0,1,891431,8,21,0,Clicked,0,56244.915,39994.65166667,16128.80833333,7766.30166667,16099.54083333,1,15,0.0,0,580-650
CUST0616,41,Male,6-10 LPA,Salaried,Chennai,719,3-5 Loans,29.71,1,1,Personal Loan,277618,1,634492,9,15,0,Clicked,0,58099.485,40151.99416667,15430.74666667,7139.98916667,17581.2575,0,0,0.0,0,700-750
CUST0617,56,Male,6-10 LPA,Salaried,Mumbai,693,No Loans,45.49,1,1,Personal Loan,854192,1,1848216,15,19,1,Ignored,0,75357.555,53759.34,18352.9675,6254.48416667,29082.815,1,10,0.0,0,650-700
CUST0618,43,Other,6-10 LPA,Salaried,Ahmedabad,624,1-2 Loans,24.02,1,0,,0,0,0,12,22,0,Ignored,0,71998.81833333,52241.78916667,22165.43416667,5588.33583333,24488.01916667,0,0,0.0,0,580-650
CUST0619,36,Male,6-10 LPA,Salaried,Hyderabad,651,No Loans,39.18,1,1,,0,0,0,8,22,0,Ignored,0,77736.99583333,54585.31,19512.82333333,6989.98,28082.50666667,1,10,0.0,0,650-700
CUST0620,59,Female,6-10 LPA,Self-Employed,Chennai,679,3-5 Loans,3.19,1,0,,0,1,0,12,16,2,Ignored,0,81152.03583333,54446.065,18775.24916667,10974.85083333,24695.96583333,1,5,0.0,0,650-700
CUST0621,65,Female,15-25 LPA,Unemployed,Ahmedabad,629,3-5 Loans,30.27,1,0,,0,0,0,13,26,0,Clicked,0,54757.36916667,42325.35666667,15917.07416667,6701.96583333,19706.31666667,1,15,0.0,1,580-650
CUST0622,62,Male,<3 LPA,Salaried,Chennai,664,1-2 Loans,12.37,1,1,,0,0,0,7,11,1,Ignored,0,15152.39166667,9893.5675,3738.165,1397.56833333,4757.8325,1,15,0.0,0,650-700
CUST0623,59,Female,15-25 LPA,Retired,Delhi,538,No Loans,42.27,1,0,,0,0,0,13,23,0,Clicked,0,100503.70083333,76770.73666667,28945.75166667,13523.4225,34301.56666667,3,120,0.0,0,<580
CUST0624,34,Female,15-25 LPA,Salaried,Ahmedabad,722,1-2 Loans,10.14,1,0,Personal Loan,391369,0,0,15,20,0,Ignored,0,152447.98,97908.13,33549.34833333,17183.125,47175.65916667,0,0,0.0,0,700-750
CUST0625,51,Male,3-6 LPA,Salaried,Hyderabad,753,3-5 Loans,38.64,1,1,Personal Loan,649348,0,0,13,28,2,Ignored,0,34035.29833333,24537.705,8474.56583333,3093.5275,12969.61,1,30,0.0,0,750+
CUST0626,25,Female,6-10 LPA,Retired,Hyderabad,707,1-2 Loans,13.3,1,1,Personal Loan,373230,0,0,9,24,0,Ignored,0,50893.0475,34892.4825,12439.31833333,3553.115,18900.05,3,30,0.0,0,700-750
CUST0627,55,Female,6-10 LPA,Salaried,Kolkata,815,1-2 Loans,23.68,1,0,Auto Loan,1824980,1,0,7,28,3,Ignored,0,67566.2575,49147.42666667,18440.20916667,7210.4875,23496.73166667,0,0,0.0,0,750+
CUST0628,43,Female,3-6 LPA,Student,Chennai,720,No Loans,18.8,1,1,,0,0,0,11,23,2,Ignored,0,24388.03166667,17164.7175,5716.60083333,2663.83,8784.28666667,0,0,0.0,0,700-750
CUST0629,49,Female,3-6 LPA,Salaried,Pune,748,1-2 Loans,40.79,1,1,,0,0,0,11,15,0,Ignored,0,26599.04416667,18981.57,6748.03583333,2327.81583333,9905.72,0,0,0.0,0,700-750
CUST0630,63,Male,<3 LPA,Salaried,Hyderabad,754,1-2 Loans,57.61,1,0,,0,0,1214314,16,22,0,Accepted,1,16076.07833333,11590.36666667,3910.44166667,1546.36833333,6133.55833333,2,30,0.0,1,750+
CUST0631,31,Female,3-6 LPA,Salaried,Chennai,514,3-5 Loans,7.47,1,0,,0,1,0,13,15,1,Ignored,1,43729.98833333,32290.165,11293.92083333,3103.98083333,17808.8475,0,0,0.0,0,<580
CUST0632,38,Female,15-25 LPA,Self-Employed,Kolkata,705,No Loans,2.91,1,1,,0,0,0,12,16,0,Ignored,0,182747.15,117726.37166667,41819.28166667,16274.575,59632.51416667,0,0,0.0,0,700-750
CUST0633,67,Female,3-6 LPA,Self-Employed,Pune,597,3-5 Loans,16.08,1,0,,0,0,0,11,15,0,Clicked,0,28594.37416667,21927.09166667,7426.82916667,3525.80166667,10974.45916667,2,50,0.0,0,580-650
CUST0634,32,Female,15-25 LPA,Self-Employed,Ahmedabad,609,No Loans,6.65,1,1,Home Loan,2727148,0,0,12,20,0,Ignored,0,188785.65666667,138807.53166667,48201.73333333,20956.39083333,69649.40833333,0,0,0.0,0,580-650
CUST0635,29,Female,6-10 LPA,Salaried,Kolkata,619,1-2 Loans,15.43,1,1,,0,0,0,11,11,1,Ignored,0,64011.07083333,44941.185,16451.45916667,6389.53583333,22100.18833333,1,15,0.0,1,580-650
CUST0636,30,Female,15-25 LPA,Salaried,Delhi,661,1-2 Loans,12.08,1,1,Personal Loan,281503,0,903289,7,29,1,Ignored,0,152440.12666667,97942.6175,35268.33166667,16732.915,45941.37166667,0,0,0.0,0,650-700
CUST0637,64,Female,6-10 LPA,Salaried,Pune,719,3-5 Loans,23.37,1,1,,0,0,0,12,18,0,Ignored,1,76311.955,50454.26166667,16982.40083333,7189.90166667,26281.96083333,0,0,0.0,0,700-750
CUST0638,37,Female,<3 LPA,Salaried,Chennai,706,6+ Loans,13.55,1,1,,0,0,0,8,18,0,Ignored,0,21659.40833333,14591.865,4536.62,2777.2225,7278.0225,3,80,0.0,0,700-750
CUST0639,58,Female,10-15 LPA,Student,Hyderabad,679,6+ Loans,37.13,1,0,Home Loan,2559681,1,1900435,6,17,0,Ignored,0,45666.7925,30043.04166667,10693.52583333,3829.67333333,15519.845,0,0,0.0,0,650-700
CUST0640,27,Female,<3 LPA,Salaried,Hyderabad,723,1-2 Loans,68.34,1,1,Home Loan,2405534,1,0,8,19,1,Accepted,0,22554.42833333,16358.73083333,6194.58416667,2191.69666667,7972.44916667,3,35,0.0,0,700-750
CUST0641,66,Female,6-10 LPA,Unemployed,Chennai,727,1-2 Loans,25.14,1,1,Personal Loan,787908,1,0,5,17,1,Accepted,0,20782.6,13783.18833333,4423.8875,2446.08416667,6913.21416667,2,75,0.0,0,700-750
CUST0642,33,Male,25+ LPA,Unemployed,Chennai,706,3-5 Loans,25.37,1,0,Personal Loan,820709,0,0,8,24,0,Accepted,0,136068.6675,83906.2575,28812.21083333,13927.77833333,41166.265,0,0,0.0,1,700-750
CUST0643,60,Male,3-6 LPA,Salaried,Chennai,576,3-5 Loans,44.14,1,1,Personal Loan,428299,1,0,13,18,3,Clicked,0,44875.2425,35589.2875,12900.8725,5161.52666667,17526.88916667,2,35,0.0,0,<580
CUST0644,62,Male,3-6 LPA,Self-Employed,Bengaluru,635,No Loans,50.61,1,0,Home Loan,7966820,0,0,14,20,2,Ignored,1,43528.40083333,31883.89416667,11240.235,5876.62083333,14767.03666667,0,0,0.0,0,580-650
CUST0645,29,Female,10-15 LPA,Salaried,Pune,681,3-5 Loans,1.47,1,1,Home Loan,6527890,0,0,10,19,0,Accepted,0,109878.935,71999.97833333,23612.11583333,10262.04416667,37969.195,0,0,0.0,1,650-700
CUST0646,47,Female,15-25 LPA,Salaried,Hyderabad,724,1-2 Loans,23.43,1,1,,0,0,0,14,19,0,Accepted,1,150983.695,106255.84333333,40077.08666667,16728.22,49450.53833333,0,0,0.0,0,700-750
CUST0647,22,Female,10-15 LPA,Salaried,Pune,600,No Loans,21.74,1,1,,0,0,0,10,26,0,Clicked,0,111638.9475,79427.98666667,30287.48166667,12664.62416667,36475.8825,2,65,0.0,0,580-650
CUST0648,25,Male,3-6 LPA,Self-Employed,Kolkata,679,1-2 Loans,23.82,1,1,,0,0,0,8,26,0,Accepted,0,38630.56333333,26291.78416667,8563.62333333,3626.595,14101.565,0,0,0.0,0,650-700
CUST0649,49,Female,10-15 LPA,Salaried,Hyderabad,586,1-2 Loans,50.26,1,1,Personal Loan,670315,0,0,11,25,0,Accepted,0,80536.22083333,63875.63916667,23516.02166667,8597.40583333,31762.21083333,1,10,0.0,0,580-650
CUST0650,57,Male,3-6 LPA,Salaried,Bengaluru,741,1-2 Loans,23.47,1,0,,0,1,189081,8,21,0,Ignored,1,37481.145,25527.26833333,8784.74916667,3742.87833333,12999.64333333,0,0,0.0,0,700-750
CUST0651,58,Male,10-15 LPA,Salaried,Chennai,694,No Loans,18.64,1,1,,0,1,0,2,17,1,Ignored,0,116182.48666667,77335.30666667,28751.15333333,12923.71416667,35660.4425,1,5,0.0,0,650-700
CUST0652,39,Female,25+ LPA,Salaried,Delhi,599,No Loans,54.66,1,0,Home Loan,4659963,0,0,15,18,0,Clicked,0,225545.99666667,174412.93583333,55892.8475,26711.97333333,91808.11416667,3,155,0.0,0,580-650
CUST0653,28,Female,10-15 LPA,Self-Employed,Chennai,598,No Loans,36.61,1,0,Home Loan,9487388,1,0,14,16,1,Ignored,0,96054.06333333,73694.1675,25095.4325,12339.01833333,36259.71583333,1,10,0.0,0,580-650
CUST0654,68,Male,15-25 LPA,Self-Employed,Ahmedabad,703,1-2 Loans,28.46,1,1,,0,0,0,15,21,0,Ignored,0,224751.785,158782.29333333,51053.07833333,25567.64083333,82161.57166667,2,25,0.0,0,700-750
CUST0655,65,Male,<3 LPA,Salaried,Chennai,762,3-5 Loans,37.39,1,1,Personal Loan,316553,1,0,9,24,1,Ignored,0,22778.27666667,15392.15833333,5535.40833333,2331.11916667,7525.62916667,1,10,0.0,0,750+
CUST0656,21,Male,10-15 LPA,Salaried,Bengaluru,614,1-2 Loans,6.01,1,0,Personal Loan,590823,1,0,9,14,0,Ignored,1,114903.8325,79420.98666667,25863.025,12260.31416667,41297.64416667,1,15,0.0,0,580-650
CUST0657,42,Male,15-25 LPA,Self-Employed,Pune,727,No Loans,13.33,1,1,,0,0,0,11,17,0,Ignored,0,209471.35083333,133350.62833333,45514.41333333,13726.61,74109.60666667,1,5,0.0,0,700-750
CUST0658,37,Female,<3 LPA,Salaried,Hyderabad,647,No Loans,8.59,1,0,,0,1,0,11,29,1,Ignored,0,20467.9125,13514.22,5443.89583333,2179.71166667,5890.61083333,4,60,0.0,0,580-650
CUST0659,27,Male,15-25 LPA,Self-Employed,Chennai,729,6+ Loans,51.95,1,1,Auto Loan,807338,1,0,15,19,2,Ignored,0,147114.1275,110010.1275,39118.09916667,14399.34,56492.69083333,1,30,0.0,0,700-750
CUST0660,45,Female,3-6 LPA,Salaried,Hyderabad,720,1-2 Loans,13.75,1,0,,0,0,0,7,20,0,Ignored,1,35800.45,22965.1425,7601.54833333,4287.5025,11076.09,1,10,0.0,1,700-750
CUST0661,65,Female,10-15 LPA,Salaried,Mumbai,689,1-2 Loans,26.99,1,0,,0,1,1702292,9,21,0,Accepted,1,95321.54416667,67827.7875,25081.69166667,10511.505,32234.59083333,1,10,0.0,0,650-700
CUST0662,24,Male,15-25 LPA,Salaried,Kolkata,569,No Loans,17.23,1,1,Personal Loan,168942,0,0,11,14,0,Clicked,0,132087.41583333,103456.16083333,33300.57333333,13846.53166667,56309.0575,1,15,0.0,1,<580
CUST0663,56,Male,10-15 LPA,Salaried,Pune,720,3-5 Loans,11.23,1,1,,0,1,1518434,6,17,0,Ignored,0,123950.3275,79142.41166667,27671.43416667,10227.23166667,41243.7425,0,0,0.0,1,700-750
CUST0664,26,Male,<3 LPA,Self-Employed,Hyderabad,710,1-2 Loans,58.17,1,0,Personal Loan,555928,0,0,9,15,1,Ignored,0,25190.29833333,18569.48666667,6905.92166667,2677.42,8986.14583333,1,15,0.0,0,700-750
CUST0665,51,Male,6-10 LPA,Salaried,Delhi,704,No Loans,35.64,1,1,,0,1,1570915,8,16,0,Clicked,0,71553.54,48904.0675,19182.26083333,6855.56583333,22866.23916667,1,5,0.0,0,700-750
CUST0666,39,Male,6-10 LPA,Self-Employed,Kolkata,691,No Loans,66.81,1,1,Personal Loan,936068,1,0,12,18,0,Ignored,0,79792.0525,57368.86166667,18293.52416667,10705.1975,28370.14166667,5,65,0.0,0,650-700
CUST0667,64,Female,15-25 LPA,Student,Ahmedabad,627,1-2 Loans,23.67,1,1,Home Loan,9245732,0,0,10,19,2,Accepted,0,86830.675,63763.9025,23260.94833333,10515.07833333,29987.87666667,2,95,0.0,0,580-650
CUST0668,59,Male,6-10 LPA,Salaried,Ahmedabad,744,3-5 Loans,16.15,1,0,Home Loan,6196452,0,0,13,16,0,Ignored,0,60768.38166667,38622.58666667,13549.64166667,6896.1925,18176.75333333,1,30,0.0,0,700-750
CUST0669,47,Other,3-6 LPA,Self-Employed,Delhi,733,3-5 Loans,46.73,1,0,,0,1,0,13,16,1,Accepted,0,44900.5625,32885.63,12395.31,5240.9425,15249.3775,2,15,0.0,0,700-750
CUST0670,30,Male,10-15 LPA,Salaried,Chennai,615,1-2 Loans,6.42,1,0,,0,0,1058026,9,20,1,Ignored,0,92869.78083333,62400.75333333,22839.88583333,8127.81166667,31433.0575,1,15,0.0,0,580-650
CUST0671,46,Female,6-10 LPA,Salaried,Kolkata,758,3-5 Loans,34.51,1,1,,0,0,0,6,19,0,Ignored,1,51653.90833333,35299.8225,11378.54333333,3989.63666667,19931.64333333,2,25,0.0,0,750+
CUST0672,39,Female,6-10 LPA,Self-Employed,Hyderabad,687,No Loans,43.17,1,1,,0,0,0,6,12,3,Accepted,0,74764.80916667,52939.21916667,21953.33416667,8729.92916667,22255.955,0,0,0.0,0,650-700
CUST0673,59,Female,6-10 LPA,Salaried,Kolkata,687,1-2 Loans,56.66,1,0,,0,1,0,6,20,0,Ignored,0,63353.185,43724.615,16083.66166667,8286.2175,19354.73583333,2,50,0.0,0,650-700
CUST0674,23,Female,15-25 LPA,Self-Employed,Chennai,669,3-5 Loans,21.5,1,1,Auto Loan,735809,0,0,11,18,0,Clicked,1,151324.765,101344.43333333,30642.6675,15865.83916667,54835.93,0,0,0.0,1,650-700
CUST0675,65,Female,6-10 LPA,Salaried,Bengaluru,675,No Loans,26.37,1,1,,0,0,758476,18,25,3,Ignored,0,51724.65833333,34935.16333333,12358.92833333,4978.68916667,17597.54583333,2,35,0.0,0,650-700
CUST0676,33,Female,6-10 LPA,Self-Employed,Pune,762,3-5 Loans,24.25,1,1,,0,1,0,12,23,1,Accepted,0,86862.73333333,58567.3125,22312.60666667,6562.975,29691.73166667,2,50,0.0,1,750+
CUST0677,48,Female,<3 LPA,Student,Delhi,741,No Loans,29.32,1,1,,0,1,0,12,20,0,Clicked,0,11625.00666667,8293.925,2914.17,1086.41083333,4293.34666667,2,20,0.0,0,700-750
CUST0678,40,Female,<3 LPA,Student,Chennai,740,1-2 Loans,7.83,1,1,Personal Loan,83747,0,0,11,15,0,Ignored,0,8095.03416667,5334.1875,1864.05333333,632.03,2838.10333333,0,0,0.0,0,700-750
CUST0679,48,Male,3-6 LPA,Self-Employed,Bengaluru,691,1-2 Loans,53.82,1,1,,0,1,0,7,23,0,Ignored,0,53612.37416667,39019.57166667,12931.1975,4337.86166667,21750.51416667,1,15,0.0,0,650-700
CUST0680,28,Male,3-6 LPA,Self-Employed,Kolkata,733,1-2 Loans,29.1,1,0,Home Loan,7049088,0,0,7,21,1,Accepted,0,34857.29166667,24722.795,9969.28166667,4261.82416667,10491.69,0,0,0.0,0,700-750
CUST0681,61,Female,6-10 LPA,Self-Employed,Kolkata,629,3-5 Loans,53.44,1,1,,0,1,0,12,18,0,Clicked,0,64954.975,49502.71666667,15850.89416667,7682.0825,25969.73916667,4,20,0.0,0,580-650
CUST0682,59,Female,10-15 LPA,Self-Employed,Chennai,715,No Loans,46.72,1,0,Personal Loan,331944,1,0,10,16,2,Accepted,0,132127.46166667,93769.88583333,31746.23,15036.48583333,46655.11083333,1,60,0.0,0,700-750
CUST0683,21,Female,6-10 LPA,Salaried,Hyderabad,670,3-5 Loans,48.61,1,1,,0,0,0,8,22,1,Accepted,0,69338.41166667,53191.45916667,16988.76083333,7796.99333333,28405.70666667,1,10,0.0,0,650-700
CUST0684,23,Female,15-25 LPA,Salaried,Kolkata,556,1-2 Loans,24.92,1,1,Personal Loan,246089,0,1546418,11,10,0,Ignored,0,167343.59083333,135985.36583333,48834.39583333,23095.23333333,64055.74,0,0,0.0,0,<580
CUST0685,33,Other,25+ LPA,Salaried,Hyderabad,584,1-2 Loans,9.31,1,0,,0,0,773759,10,19,0,Ignored,0,318350.08833333,216150.75166667,74628.37916667,34300.38666667,106987.54,2,35,0.0,0,580-650
CUST0686,48,Male,15-25 LPA,Retired,Hyderabad,640,6+ Loans,17.11,1,1,,0,1,0,17,26,0,Ignored,0,85667.41333333,60481.32333333,19562.705,7728.83666667,33189.78,0,0,0.0,0,580-650
CUST0687,69,Male,10-15 LPA,Salaried,Pune,704,3-5 Loans,26.32,1,1,,0,1,0,10,21,0,Clicked,0,100466.175,70747.3025,21780.4575,7862.5775,41104.2675,1,10,0.0,0,700-750
CUST0688,45,Male,6-10 LPA,Salaried,Hyderabad,640,No Loans,30.61,1,1,,0,0,639292,9,17,1,Ignored,1,82966.34,60184.62083333,22340.725,8509.52083333,29334.37583333,2,25,0.0,0,580-650
CUST0689,53,Male,6-10 LPA,Salaried,Mumbai,644,3-5 Loans,47.34,1,1,Personal Loan,663514,0,1146795,10,20,0,Accepted,0,62507.57666667,43742.48666667,13689.20083333,7624.31333333,22299.25333333,1,5,0.0,1,580-650
CUST0690,58,Female,<3 LPA,Self-Employed,Pune,725,No Loans,48.0,1,1,,0,0,0,14,25,0,Ignored,0,18974.68166667,13651.28833333,4904.54,1839.51083333,6907.23833333,0,0,0.0,0,700-750
CUST0691,26,Male,3-6 LPA,Self-Employed,Bengaluru,646,No Loans,27.13,1,1,Personal Loan,601616,1,0,14,23,1,Accepted,1,35113.9375,24172.62,7099.50666667,2751.66333333,14289.28333333,1,10,0.0,0,580-650
CUST0692,64,Female,15-25 LPA,Salaried,Bengaluru,759,1-2 Loans,33.75,1,0,Personal Loan,515290,1,875720,11,22,0,Clicked,0,154303.95916667,109073.98916667,37650.31583333,16216.5025,55207.16916667,2,20,0.0,0,750+
CUST0693,65,Male,15-25 LPA,Salaried,Kolkata,749,6+ Loans,18.27,1,1,,0,0,1374992,10,24,0,Ignored,0,182978.4275,122806.02583333,40302.97833333,15414.02833333,67089.02083333,3,110,0.0,0,700-750
CUST0694,52,Female,3-6 LPA,Unemployed,Kolkata,681,No Loans,43.72,1,1,,0,1,1589131,11,22,0,Ignored,0,14541.5775,10400.68166667,3324.3775,1511.86416667,5564.43916667,1,5,0.0,0,650-700
CUST0695,65,Female,6-10 LPA,Salaried,Hyderabad,725,3-5 Loans,43.64,1,0,Personal Loan,759482,0,0,6,16,0,Ignored,0,80604.6225,53764.59333333,19107.99416667,8127.95833333,26528.64,1,15,0.0,1,700-750
CUST0696,67,Male,15-25 LPA,Salaried,Pune,717,No Loans,25.75,1,0,Auto Loan,725298,0,883747,11,23,0,Accepted,0,165537.68166667,112667.46083333,41074.77666667,14608.98833333,56983.69666667,2,60,0.0,0,700-750
CUST0697,41,Female,<3 LPA,Self-Employed,Pune,665,3-5 Loans,47.08,1,0,,0,0,0,13,21,1,Clicked,0,26499.50583333,19703.83583333,7554.91333333,3101.04166667,9047.88,0,0,0.0,0,650-700
CUST0698,36,Male,3-6 LPA,Unemployed,Mumbai,731,1-2 Loans,29.35,1,0,Personal Loan,712367,0,1184925,9,25,0,Ignored,0,11101.12166667,7959.33083333,2821.02,1210.45333333,3927.85583333,1,45,0.0,0,700-750
CUST0699,41,Male,15-25 LPA,Salaried,Hyderabad,740,3-5 Loans,36.3,1,0,Home Loan,1690468,0,0,7,19,0,Ignored,0,184062.4475,129954.6825,47814.43,19326.00416667,63398.89916667,1,30,0.0,0,700-750
CUST0700,31,Male,6-10 LPA,Self-Employed,Mumbai,622,No Loans,57.69,1,1,Auto Loan,272565,0,0,9,20,0,Clicked,0,57922.27583333,45206.09583333,15269.39666667,6575.7875,23360.91166667,1,10,0.0,0,580-650
CUST0701,57,Male,<3 LPA,Unemployed,Ahmedabad,689,3-5 Loans,56.59,1,1,Personal Loan,972832,1,0,9,22,1,Accepted,0,10051.12,7015.215,2613.23166667,1244.84833333,3157.13583333,0,0,0.0,1,650-700
CUST0702,56,Male,6-10 LPA,Salaried,Hyderabad,688,6+ Loans,21.93,1,0,Auto Loan,1765392,0,600153,12,20,0,Ignored,0,84195.16083333,56140.75916667,19695.84833333,8425.6975,28019.21166667,2,40,0.0,0,650-700
CUST0703,55,Female,15-25 LPA,Retired,Delhi,730,3-5 Loans,66.31,1,1,,0,0,0,12,18,1,Clicked,0,82603.93083333,59019.465,20491.8,8780.35,29747.31416667,1,20,0.0,0,700-750
CUST0704,39,Female,6-10 LPA,Self-Employed,Delhi,653,1-2 Loans,72.68,1,1,,0,1,0,11,23,2,Ignored,0,93100.48166667,71821.14083333,25221.95333333,11136.0575,35463.13166667,2,20,0.0,0,650-700
CUST0705,40,Female,3-6 LPA,Self-Employed,Chennai,644,6+ Loans,53.39,1,1,,0,1,1057462,14,24,0,Ignored,0,29416.015,22379.38833333,7667.145,4010.895,10701.3475,2,30,0.0,0,580-650
CUST0706,38,Male,3-6 LPA,Self-Employed,Hyderabad,690,No Loans,12.87,1,1,,0,0,0,10,23,1,Ignored,1,45677.745,30513.39166667,10676.22333333,5092.5,14744.67166667,2,35,0.0,0,650-700
CUST0707,67,Female,6-10 LPA,Salaried,Pune,750,3-5 Loans,4.22,1,1,Personal Loan,629171,1,0,10,18,2,Clicked,1,66760.79166667,43302.6625,15427.2875,6044.58083333,21830.795,0,0,0.0,0,750+
CUST0708,61,Male,6-10 LPA,Salaried,Kolkata,608,3-5 Loans,21.3,1,1,,0,1,1032625,8,15,0,Ignored,0,78022.01,60359.11333333,18973.58666667,11808.01666667,29577.50833333,1,5,0.0,0,580-650
CUST0709,69,Male,10-15 LPA,Salaried,Bengaluru,618,No Loans,39.6,1,0,,0,1,0,11,15,0,Accepted,0,116207.79833333,85215.1475,31929.57,13909.0375,39376.54,1,15,0.0,0,580-650
CUST0710,34,Female,<3 LPA,Salaried,Chennai,648,1-2 Loans,29.49,1,1,Home Loan,5467636,0,1836677,8,27,0,Accepted,0,16731.02833333,12021.87666667,4182.355,1636.57583333,6202.945,1,15,0.0,1,580-650
CUST0711,35,Male,15-25 LPA,Salaried,Kolkata,659,No Loans,11.33,1,1,Personal Loan,638140,0,0,6,20,0,Ignored,0,139249.74166667,96488.40416667,33168.65666667,13580.76916667,49738.9775,4,140,0.0,0,650-700
CUST0712,51,Female,<3 LPA,Student,Delhi,574,1-2 Loans,33.18,1,0,,0,0,0,10,19,2,Clicked,0,11533.975,8892.37666667,3144.96916667,814.85666667,4932.54916667,3,50,0.0,0,<580
CUST0713,21,Female,3-6 LPA,Unemployed,Hyderabad,769,1-2 Loans,11.03,1,0,Personal Loan,630854,0,0,13,15,1,Ignored,0,14453.78666667,9964.28833333,3291.34333333,1211.825,5461.12166667,1,30,0.0,0,750+
CUST0714,23,Male,<3 LPA,Self-Employed,Chennai,672,1-2 Loans,12.7,1,0,Auto Loan,1100720,0,0,9,18,2,Clicked,0,19473.29,13160.92333333,5244.02583333,2147.8775,5769.0175,0,0,0.0,0,650-700
CUST0715,36,Male,3-6 LPA,Student,Hyderabad,663,1-2 Loans,20.79,1,0,Personal Loan,946482,0,838221,6,15,0,Ignored,0,14938.99833333,10022.73083333,3215.76083333,1669.72,5137.25083333,0,0,0.0,0,650-700
CUST0716,43,Male,6-10 LPA,Self-Employed,Delhi,777,1-2 Loans,39.54,1,1,,0,1,0,8,26,0,Ignored,0,72534.03333333,51005.29083333,17288.06833333,7832.14666667,25885.07333333,2,30,0.0,1,750+
CUST0717,31,Female,6-10 LPA,Salaried,Chennai,723,1-2 Loans,28.27,1,0,,0,1,1545865,5,21,1,Accepted,0,77389.01916667,51843.39666667,16370.69,6924.42166667,28319.8275,0,0,0.0,0,700-750
CUST0718,32,Male,3-6 LPA,Salaried,Delhi,647,No Loans,35.91,1,1,Personal Loan,414286,0,0,7,24,0,Clicked,1,26863.64416667,19386.59166667,6521.10166667,3002.64833333,9862.84,0,0,0.0,0,580-650
CUST0719,30,Male,6-10 LPA,Salaried,Mumbai,689,3-5 Loans,45.65,1,1,Personal Loan,51206,1,0,9,15,1,Accepted,0,71443.16583333,48509.02583333,16207.43,7040.645,25260.95166667,3,75,0.0,0,650-700
CUST0720,52,Male,<3 LPA,Self-Employed,Delhi,677,No Loans,57.72,1,0,,0,1,0,8,23,0,Ignored,0,27016.70666667,19258.90916667,7836.6,3257.14916667,8165.16166667,1,30,0.0,0,650-700
CUST0721,36,Female,10-15 LPA,Salaried,Pune,766,3-5 Loans,27.88,1,1,Home Loan,2297976,0,0,5,23,3,Clicked,0,108953.19166667,77560.4725,25161.69166667,12521.715,39877.0675,0,0,0.0,0,750+
CUST0722,28,Male,25+ LPA,Self-Employed,Pune,669,1-2 Loans,6.0,1,1,Personal Loan,53137,1,0,10,21,2,Accepted,0,372716.0025,250789.8525,83176.0025,33526.11416667,134087.73583333,2,25,0.0,0,650-700
CUST0723,58,Male,3-6 LPA,Salaried,Hyderabad,593,1-2 Loans,5.57,1,0,Home Loan,6308905,1,0,12,21,0,Accepted,0,26327.26,19156.57166667,8486.72083333,2407.70166667,8262.14583333,1,5,0.0,0,580-650
CUST0724,32,Female,6-10 LPA,Self-Employed,Bengaluru,567,3-5 Loans,32.84,1,1,,0,1,1107738,10,26,0,Clicked,0,88000.58,63108.4275,24497.95083333,11311.81333333,27298.66166667,3,65,0.0,0,<580
CUST0725,44,Female,3-6 LPA,Unemployed,Delhi,768,1-2 Loans,36.47,1,1,Home Loan,7911434,0,0,16,30,0,Ignored,0,12282.33333333,8609.34416667,2851.7475,1410.88916667,4346.70916667,1,5,0.0,0,750+
CUST0726,48,Male,<3 LPA,Self-Employed,Kolkata,632,1-2 Loans,44.22,1,1,,0,1,396626,11,32,1,Ignored,0,25254.78333333,18893.81333333,5538.8675,3168.44333333,10186.5,1,10,0.0,0,580-650
